Timings;Voltage [V];Current Corrected [A] ;Power [W];Status;;;;;;
00:06:05;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:06:06;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:06:07;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:06:08;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:06:09;5;2,08E-01;1,04E+00;At Work (In the Office);;;;;;
00:06:10;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:06:11;5;2,33E-01;1,17E+00;Not at Work Bluetooth;;;;;;
00:06:12;5;1,98E-01;9,90E-01;Not at Work Bluetooth;;;;;;
00:06:13;5;2,40E-01;1,20E+00;Not at Work Bluetooth;;;;;;
00:06:14;5;2,01E-01;1,01E+00;Not at Work Bluetooth;;;;;;
00:06:15;5;1,97E-01;9,85E-01;Not at Work;;;;;;
00:06:16;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:06:17;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:06:18;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:06:19;5;2,10E-01;1,05E+00;Not at Work;;;;;;
00:06:20;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:06:21;5;2,08E-01;1,04E+00;Not at Work;;;;;;
00:06:22;5;1,94E-01;9,70E-01;Not at Work;;;;;;
00:06:23;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:06:24;5;2,08E-01;1,04E+00;Not at Work;;;;;;
00:06:25;5;2,04E-01;1,02E+00;Not at Work;;;;;;
00:06:26;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:06:27;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:06:28;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:06:29;5;1,97E-01;9,85E-01;Not at Work;;;;;;
00:06:30;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:06:31;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:06:32;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:06:33;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:06:34;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:06:35;5;2,05E-01;1,03E+00;Not at Work;;;;;;
00:06:36;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:06:37;5;2,27E-01;1,14E+00;Not at Work;;;;;;
00:06:38;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:06:39;5;1,94E-01;9,70E-01;Not at Work;;;;;;
00:06:40;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:06:41;5;2,37E-01;1,19E+00;Not at Work;;;;;;
00:06:42;5;2,32E-01;1,16E+00;Not at Work;;;;;;
00:06:43;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:06:44;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:06:45;5;2,09E-01;1,05E+00;Not at Work;;;;;;
00:06:46;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:06:47;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:06:48;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:06:49;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:06:50;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:06:51;5;1,94E-01;9,70E-01;Not at Work;;;;;;
00:06:52;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:06:53;5;2,04E-01;1,02E+00;Not at Work;;;;;;
00:06:54;5;1,96E-01;9,80E-01;Not at Work;;;;;;
00:06:55;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:06:56;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:06:57;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:06:58;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:06:59;5;2,00E-01;1,00E+00;Not at Work;;;;;;
00:07:00;5;2,02E-01;1,01E+00;Not at Work;;;;;;
00:07:01;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:07:02;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:03;5;2,03E-01;1,02E+00;Not at Work;;;;;;
00:07:04;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:05;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:06;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:07:07;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:08;5;2,06E-01;1,03E+00;Not at Work;;;;;;
00:07:09;5;1,99E-01;9,95E-01;Not at Work;;;;;;
00:07:10;5;1,99E-01;9,95E-01;Not at Work;;;;;;
00:07:11;5;2,13E-01;1,07E+00;Not at Work;;;;;;
00:07:12;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:13;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:07:14;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:15;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:07:16;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:07:17;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:18;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:07:19;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:07:20;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:07:21;5;2,10E-01;1,05E+00;Not at Work;;;;;;
00:07:22;5;1,97E-01;9,85E-01;Not at Work;;;;;;
00:07:23;5;1,96E-01;9,80E-01;Not at Work;;;;;;
00:07:24;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:07:25;5;1,94E-01;9,70E-01;Not at Work;;;;;;
00:07:26;5;2,29E-01;1,15E+00;Not at Work;;;;;;
00:07:27;5;2,00E-01;1,00E+00;Not at Work;;;;;;
00:07:28;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:29;5;2,10E-01;1,05E+00;Not at Work;;;;;;
00:07:30;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:07:31;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:07:32;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:07:33;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:34;5;1,99E-01;9,95E-01;Not at Work;;;;;;
00:07:35;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:07:36;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:37;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:07:38;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:39;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:07:40;5;2,10E-01;1,05E+00;Not at Work;;;;;;
00:07:41;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:42;5;2,43E-01;1,22E+00;Not at Work;;;;;;
00:07:43;5;2,26E-01;1,13E+00;Not at Work;;;;;;
00:07:44;5;1,97E-01;9,85E-01;Not at Work;;;;;;
00:07:45;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:07:46;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:47;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:07:48;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:49;5;2,35E-01;1,18E+00;Not at Work;;;;;;
00:07:50;5;2,16E-01;1,08E+00;Not at Work;;;;;;
00:07:51;5;1,97E-01;9,85E-01;Not at Work;;;;;;
00:07:52;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:53;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:07:54;5;1,97E-01;9,85E-01;Not at Work;;;;;;
00:07:55;5;2,32E-01;1,16E+00;Not at Work;;;;;;
00:07:56;5;1,97E-01;9,85E-01;Not at Work;;;;;;
00:07:57;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:07:58;5;1,99E-01;9,95E-01;Not at Work;;;;;;
00:07:59;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:08:00;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:08:01;5;2,00E-01;1,00E+00;Not at Work;;;;;;
00:08:02;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:08:03;5;2,10E-01;1,05E+00;Not at Work;;;;;;
00:08:04;5;2,00E-01;1,00E+00;Not at Work;;;;;;
00:08:05;5;2,26E-01;1,13E+00;Not at Work;;;;;;
00:08:06;5;2,06E-01;1,03E+00;Not at Work;;;;;;
00:08:07;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:08:08;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:08:09;5;1,99E-01;9,95E-01;Not at Work;;;;;;
00:08:10;5;2,09E-01;1,05E+00;Not at Work;;;;;;
00:08:11;5;1,99E-01;9,95E-01;Not at Work;;;;;;
00:08:12;5;2,10E-01;1,05E+00;Not at Work;;;;;;
00:08:13;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:08:14;5;2,11E-01;1,06E+00;Not at Work;;;;;;
00:08:15;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:08:16;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:08:17;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:08:18;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:08:19;5;2,25E-01;1,13E+00;Not at Work;;;;;;
00:08:20;5;2,04E-01;1,02E+00;Not at Work;;;;;;
00:08:21;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:08:22;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:08:23;5;1,94E-01;9,70E-01;Not at Work;;;;;;
00:08:24;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:08:25;5;1,99E-01;9,95E-01;Not at Work;;;;;;
00:08:26;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:08:27;5;2,25E-01;1,13E+00;Not at Work;;;;;;
00:08:28;5;1,96E-01;9,80E-01;Not at Work;;;;;;
00:08:29;5;2,10E-01;1,05E+00;Not at Work;;;;;;
00:08:30;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:08:31;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:08:32;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:08:33;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:08:34;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:08:35;5;2,29E-01;1,15E+00;Not at Work;;;;;;
00:08:36;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:08:37;5;2,14E-01;1,07E+00;Not at Work;;;;;;
00:08:38;5;1,96E-01;9,80E-01;Not at Work;;;;;;
00:08:39;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:08:40;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:08:41;5;2,02E-01;1,01E+00;Not at Work;;;;;;
00:08:42;5;2,29E-01;1,15E+00;Not at Work;;;;;;
00:08:43;5;2,60E-01;1,30E+00;Not at Work;;;;;;
00:08:44;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:08:45;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:08:46;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:08:47;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:08:48;5;2,10E-01;1,05E+00;Not at Work;;;;;;
00:08:49;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:08:50;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:08:51;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:08:52;5;1,96E-01;9,80E-01;Not at Work;;;;;;
00:08:53;5;2,05E-01;1,03E+00;Not at Work;;;;;;
00:08:54;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:08:55;5;1,97E-01;9,85E-01;Not at Work;;;;;;
00:08:56;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:08:57;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:08:58;5;2,10E-01;1,05E+00;Not at Work;;;;;;
00:08:59;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:09:00;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:09:01;5;2,26E-01;1,13E+00;Not at Work;;;;;;
00:09:02;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:09:03;5;2,18E-01;1,09E+00;Not at Work;;;;;;
00:09:04;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:09:05;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:09:06;5;2,06E-01;1,03E+00;Not at Work;;;;;;
00:09:07;5;1,96E-01;9,80E-01;Not at Work;;;;;;
00:09:08;5;2,10E-01;1,05E+00;Not at Work;;;;;;
00:09:09;5;2,30E-01;1,15E+00;Not at Work;;;;;;
00:09:10;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:09:11;5;2,10E-01;1,05E+00;Not at Work;;;;;;
00:09:12;5;1,99E-01;9,95E-01;Not at Work;;;;;;
00:09:13;5;2,03E-01;1,02E+00;Not at Work;;;;;;
00:09:14;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:09:15;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:09:16;5;2,32E-01;1,16E+00;Not at Work;;;;;;
00:09:17;5;2,31E-01;1,16E+00;Not at Work;;;;;;
00:09:18;5;2,02E-01;1,01E+00;Not at Work;;;;;;
00:09:19;5;2,03E-01;1,02E+00;Not at Work;;;;;;
00:09:20;5;1,99E-01;9,95E-01;Not at Work;;;;;;
00:09:21;5;2,08E-01;1,04E+00;Not at Work;;;;;;
00:09:22;5;2,14E-01;1,07E+00;Not at Work;;;;;;
00:09:23;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:09:24;5;2,15E-01;1,08E+00;Not at Work;;;;;;
00:09:25;5;1,99E-01;9,95E-01;Not at Work;;;;;;
00:09:26;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:09:27;5;2,08E-01;1,04E+00;Not at Work;;;;;;
00:09:28;5;1,96E-01;9,80E-01;Not at Work;;;;;;
00:09:29;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:09:30;5;2,23E-01;1,12E+00;Not at Work;;;;;;
00:09:31;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:09:32;5;2,09E-01;1,05E+00;Not at Work;;;;;;
00:09:33;5;2,04E-01;1,02E+00;Not at Work;;;;;;
00:09:34;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:09:35;5;2,09E-01;1,05E+00;Not at Work;;;;;;
00:09:36;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:09:37;5;2,13E-01;1,07E+00;Not at Work;;;;;;
00:09:38;5;1,94E-01;9,70E-01;Not at Work;;;;;;
00:09:39;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:09:40;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:09:41;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:09:42;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:09:43;5;2,63E-01;1,32E+00;Not at Work;;;;;;
00:09:44;5;2,32E-01;1,16E+00;Not at Work;;;;;;
00:09:45;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:09:46;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:09:47;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:09:48;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:09:49;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:09:50;5;1,99E-01;9,95E-01;Not at Work;;;;;;
00:09:51;5;2,24E-01;1,12E+00;Not at Work;;;;;;
00:09:52;5;1,96E-01;9,80E-01;Not at Work;;;;;;
00:09:53;5;1,97E-01;9,85E-01;Not at Work;;;;;;
00:09:54;5;2,01E-01;1,01E+00;Not at Work;;;;;;
00:09:55;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:09:56;5;2,10E-01;1,05E+00;Not at Work;;;;;;
00:09:57;5;2,35E-01;1,18E+00;Not at Work;;;;;;
00:09:58;5;2,10E-01;1,05E+00;Not at Work;;;;;;
00:09:59;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:10:00;5;1,95E-01;9,75E-01;Not at Work;;;;;;
00:10:01;5;2,07E-01;1,04E+00;Not at Work;;;;;;
00:10:02;5;1,98E-01;9,90E-01;Not at Work;;;;;;
00:10:03;5;1,99E-01;9,95E-01;Not at Work;;;;;;
00:10:04;5;2,02E-01;1,01E+00;Not at Work;;;;;;
00:10:05;5;1,97E-01;9,85E-01;Not at Work;;;;;;
00:10:06;5;2,32E-01;1,16E+00;At Work (In the Office);;;;;;
00:10:07;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:10:08;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:10:09;5;2,05E-01;1,03E+00;At Work (In the Office);;;;;;
00:10:10;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:10:11;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:10:12;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:10:13;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:10:14;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:10:15;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:10:16;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:10:17;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:10:18;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:10:19;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:10:20;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:10:21;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:10:22;5;2,09E-01;1,05E+00;At Work (In the Office);;;;;;
00:10:23;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:10:24;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:10:25;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:10:26;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:10:27;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:10:28;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:10:29;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:10:30;5;2,16E-01;1,08E+00;At Work (In the Office);;;;;;
00:10:31;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:10:32;5;2,36E-01;1,18E+00;At Work (In the Office);;;;;;
00:10:33;5;2,34E-01;1,17E+00;At Work (In the Office);;;;;;
00:10:34;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:10:35;5;2,14E-01;1,07E+00;At Work (In the Office);;;;;;
00:10:36;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:10:37;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:10:38;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:10:39;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:10:40;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:10:41;5;1,96E-01;9,80E-01;At Work (In the Office);;;;;;
00:10:42;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:10:43;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:10:44;5;2,57E-01;1,29E+00;At Work (In the Office);;;;;;
00:10:45;5;2,47E-01;1,24E+00;At Work (In the Office);;;;;;
00:10:46;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:10:47;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:10:48;5;1,96E-01;9,80E-01;At Work (In the Office);;;;;;
00:10:49;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:10:50;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:10:51;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:10:52;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:10:53;5;2,09E-01;1,05E+00;At Work (In the Office);;;;;;
00:10:54;5;2,05E-01;1,03E+00;At Work (In the Office);;;;;;
00:10:55;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:10:56;5;2,13E-01;1,07E+00;At Work (In the Office);;;;;;
00:10:57;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:10:58;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:10:59;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:11:00;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:11:01;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:11:02;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:11:03;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:11:04;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:11:05;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:11:06;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:11:07;5;1,96E-01;9,80E-01;At Work (In the Office);;;;;;
00:11:08;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:11:09;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:11:10;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:11:11;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:11:12;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:11:13;5;2,22E-01;1,11E+00;At Work (In the Office);;;;;;
00:11:14;5;2,08E-01;1,04E+00;At Work (In the Office);;;;;;
00:11:15;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:11:16;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:11:17;5;2,08E-01;1,04E+00;At Work (In the Office);;;;;;
00:11:18;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:11:19;5;2,16E-01;1,08E+00;At Work (In the Office);;;;;;
00:11:20;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:11:21;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:11:22;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:11:23;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:11:24;5;1,96E-01;9,80E-01;At Work (In the Office);;;;;;
00:11:25;5;2,04E-01;1,02E+00;At Work (In the Office);;;;;;
00:11:26;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:11:27;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:11:28;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:11:29;5;2,31E-01;1,16E+00;At Work (In the Office);;;;;;
00:11:30;5;2,09E-01;1,05E+00;At Work (In the Office);;;;;;
00:11:31;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:11:32;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:11:33;5;2,23E-01;1,12E+00;At Work (In the Office);;;;;;
00:11:34;5;2,28E-01;1,14E+00;At Work (In the Office);;;;;;
00:11:35;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:11:36;5;1,96E-01;9,80E-01;At Work (In the Office);;;;;;
00:11:37;5;2,04E-01;1,02E+00;At Work (In the Office);;;;;;
00:11:38;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:11:39;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:11:40;5;2,17E-01;1,09E+00;At Work (In the Office);;;;;;
00:11:41;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:11:42;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:11:43;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:11:44;5;2,14E-01;1,07E+00;At Work (In the Office);;;;;;
00:11:45;5;2,40E-01;1,20E+00;At Work (In the Office);;;;;;
00:11:46;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:11:47;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:11:48;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:11:49;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:11:50;5;2,02E-01;1,01E+00;At Work (In the Office);;;;;;
00:11:51;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:11:52;5;2,43E-01;1,22E+00;At Work (In the Office);;;;;;
00:11:53;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:11:54;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:11:55;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:11:56;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:11:57;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:11:58;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:11:59;5;2,28E-01;1,14E+00;At Work (In the Office);;;;;;
00:12:00;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:12:01;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:12:02;5;2,03E-01;1,02E+00;At Work (In the Office);;;;;;
00:12:03;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:12:04;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:12:05;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:12:06;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:12:07;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:12:08;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:12:09;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:12:10;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:12:11;5;1,99E-01;9,95E-01;At Work (In the Office);;;;;;
00:12:12;5;2,10E-01;1,05E+00;At Work (In the Office);;;;;;
00:12:13;5;1,97E-01;9,85E-01;At Work (In the Office);;;;;;
00:12:14;5;2,22E-01;1,11E+00;At Work (In the Office);;;;;;
00:12:15;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:12:16;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:12:17;5;2,08E-01;1,04E+00;At Work (In the Office);;;;;;
00:12:18;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:12:19;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:12:20;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:12:21;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:12:22;5;2,31E-01;1,16E+00;At Work (In the Office);;;;;;
00:12:23;5;2,00E-01;1,00E+00;At Work (In the Office);;;;;;
00:12:24;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:12:25;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:12:26;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:12:27;5;2,21E-01;1,11E+00;At Work (In the Office);;;;;;
00:12:28;5;2,04E-01;1,02E+00;At Work (In the Office);;;;;;
00:12:29;5;1,98E-01;9,90E-01;At Work (In the Office);;;;;;
00:12:30;5;2,30E-01;1,15E+00;At Work (In the Office);;;;;;
00:12:31;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:12:32;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
00:12:33;5;2,45E-01;1,23E+00;At Work (In the Office);;;;;;
00:12:34;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:12:35;5;2,07E-01;1,04E+00;At Work (In the Office);;;;;;
00:12:36;5;2,01E-01;1,01E+00;At Work (In the Office);;;;;;
00:12:37;5;1,94E-01;9,70E-01;At Work (In the Office);;;;;;
00:12:38;5;2,37E-01;1,19E+00;At Work (In the Office);;;;;;
00:12:39;5;1,95E-01;9,75E-01;At Work (In the Office);;;;;;
